1,299.1,442.25793,0.0095,1001.015,-0.66
2,324.4,5.46576,0,1001.015,-0.66
3,367.2,1.39294,0.00003,1001.015,-0.66
4,496.1,0.78848,-0.001,1001.015,-0.66
5,614.2,1.12235,-0.014,1001.015,-0.66
6,671.3,0.56183,-0.02,1001.015,-0.66
7,782.9,1.15163,-0.3,1001.015,-0.66
8,869.2,1.80723,0.00008,1001.015,-0.66
9,938.1,7.78285,0.00008,1001.015,-0.66
10,1037.8,3.46558,-0.08,1001.015,-0.66
